City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
Montreal,1976,Athletics,Athletics,shot put,Nadezhda Chizhova,Women,URS,Soviet Union,W,Silver
Montreal,1976,Athletics,Athletics,4x400m relay,Lyudmila Aksenova,Women,URS,Soviet Union,W,Bronze
Montreal,1976,Athletics,Athletics,javelin throw,Gheorghe Megelea,Men,ROU,Romania,M,Bronze
Montreal,1976,Athletics,Athletics,5000m,Dick Theodorus Quax,Men,NZL,New Zealand,M,Silver
Montreal,1976,Athletics,Athletics,20km walk,Hans Reimann,Men,GDR,East Germany,M,Silver
Montreal,1976,Athletics,Athletics,high jump,Jacek Wszola,Men,POL,Poland,M,Gold
Montreal,1976,Athletics,Athletics,4x400m relay,Frederick Vaughn Newhouse,Men,USA,United States,M,Gold
Montreal,1976,Athletics,Athletics,javelin throw,Ruth Fuchs,Women,GDR,East Germany,W,Gold
Montreal,1976,Athletics,Athletics,4x100m relay,Harvey Edward Glance,Men,USA,United States,M,Gold
Montreal,1976,Athletics,Athletics,4x400m relay,Brigitte Rohde,Women,GDR,East Germany,W,Gold
Montreal,1976,Athletics,Athletics,long jump,Catherine Laverne Mcmillan,Women,USA,United States,W,Silver
Montreal,1976,Athletics,Athletics,high jump,Yordanka Blagoeva-dimitrova,Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Athletics,Athletics,400m hurdles,Yevgeni Gavrilenko,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Athletics,Athletics,marathon,Karel Lismont,Men,BEL,Belgium,M,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,Elvira Possekel,Women,FRG,West Germany,W,Silver
Montreal,1976,Athletics,Athletics,4x100m relay,Renate Stecher,Women,GDR,East Germany,W,Gold
Montreal,1976,Athletics,Athletics,4x400m relay,Benjamin Gene Brown,Men,USA,United States,M,Gold
Montreal,1976,Athletics,Athletics,200m,Annegret Richter-irrgang,Women,FRG,West Germany,W,Silver
Montreal,1976,Athletics,Athletics,200m,Donald Quarrie,Men,JAM,Jamaica,M,Gold
Montreal,1976,Athletics,Athletics,10000m,Carlos Lopes,Men,POR,Portugal,M,Silver
Montreal,1976,Athletics,Athletics,400m,Frederick Vaughn Newhouse,Men,USA,United States,M,Silver
Montreal,1976,Athletics,Athletics,javelin throw,Hannu Juhani Siitonen,Men,FIN,Finland,M,Silver
Montreal,1976,Athletics,Athletics,pole vault,Antti Tapani Kalliomäki,Men,FIN,Finland,M,Silver
Montreal,1976,Athletics,Athletics,4x400m relay,Nadezhda Kolesnikova-ilyina,Women,URS,Soviet Union,W,Bronze
Montreal,1976,Athletics,Athletics,110m hurdles,Guy Drut,Men,FRA,France,M,Gold
Montreal,1976,Athletics,Athletics,triple jump,Joao Carlos De Oliveira,Men,BRA,Brazil,M,Bronze
Montreal,1976,Athletics,Athletics,hammer throw,Aleksei Spiridonov,Men,URS,Soviet Union,M,Silver
Montreal,1976,Athletics,Athletics,discus throw,Gabriele Hinzmann,Women,GDR,East Germany,W,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,Valery Borzov,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Athletics,Athletics,long jump,Lidia Alfeeva,Women,URS,Soviet Union,W,Bronze
Montreal,1976,Athletics,Athletics,400m,Irena Szewinska,Women,POL,Poland,W,Gold
Montreal,1976,Athletics,Athletics,shot put,Helena Fibingerova,Women,TCH,Czechoslovakia,W,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,Manfred Kokot,Men,GDR,East Germany,M,Silver
Montreal,1976,Athletics,Athletics,4x400m relay,Franz-peter Hofmeister,Men,FRG,West Germany,M,Bronze
Montreal,1976,Athletics,Athletics,high jump,Sara Simeoni,Women,ITA,Italy,W,Silver
Montreal,1976,Athletics,Athletics,4x400m relay,Harald Schmid,Men,FRG,West Germany,M,Bronze
Montreal,1976,Athletics,Athletics,4x400m relay,Pamela Greene-jiles,Women,USA,United States,W,Silver
Montreal,1976,Athletics,Athletics,discus throw,Maria Vergova-petkova,Women,BUL,Bulgaria,W,Silver
Montreal,1976,Athletics,Athletics,800m,Alberto Juantorena,Men,CUB,Cuba,M,Gold
Montreal,1976,Athletics,Athletics,discus throw,Malcolm Maurice Wilkins,Men,USA,United States,M,Gold
Montreal,1976,Athletics,Athletics,4x400m relay,Deborah Elaine Sapenter,Women,USA,United States,W,Silver
Montreal,1976,Athletics,Athletics,110m hurdles,Alejandro Casanas Ramirez,Men,CUB,Cuba,M,Silver
Montreal,1976,Athletics,Athletics,1500m,Ulrike Klapezynski-bruns,Women,GDR,East Germany,W,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,John Wesley Jones,Men,USA,United States,M,Gold
Montreal,1976,Athletics,Athletics,100m,Inge Helten,Women,FRG,West Germany,W,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,Aleksandr Aksinin,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,Tatiana Prorochenko,Women,URS,Soviet Union,W,Bronze
Montreal,1976,Athletics,Athletics,100m,Hasely Crawford,Men,TRI,Trinidad and Tobago,M,Gold
Montreal,1976,Athletics,Athletics,4x100m relay,Liudmila Zharkova-maslakova,Women,URS,Soviet Union,W,Bronze
Montreal,1976,Athletics,Athletics,4x100m relay,Annegret Kroniger,Women,FRG,West Germany,W,Silver
Montreal,1976,Athletics,Athletics,javelin throw,Marion Becker-steiner,Women,FRG,West Germany,W,Silver
Montreal,1976,Basketball,Basketball,basketball,Blagoje Georgijevski,Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,Girgina Skerlatova,Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,Tatiana Ovechkina,Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,Snezhana Mikhailova,Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,Nancy Lizabeth Lieberman,Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,Tatiana Zakharova-nadirova,Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,Gail Annette Marquis,Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,Scott Glenn May,Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,Charlotte Lewis,Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,Mikhail Korkiya,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,Mitchell Kupchak,Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,Penka Metodieva,Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,Adrian Delano Dantley,Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,Vinko Jelovac,Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,Raisa Kurvyakova,Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,Krassimira Giurova,Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,Kresimir Cosic,Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,Steven Sheppard,Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,Nelli Feryabnikova,Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,Angelia Rupshene,Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,Philip Jackson Jr.,Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,Susan Marie Rojcewicz,Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,Kenneth Alan Carr,Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,Anatoli Myshkin,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,Petkana Makaveeva,Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,Vladimir Arzamaskov,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,Nadezhda Shuvaeva-olkhova,Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,Walter Paul Davis,Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,Krasimira Bogdanova,Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,Cinderella Jane Brogden,Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,Damir Solman,Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,Olga Barisheva-korosteleva,Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,Sergei Belov,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,Zoran Slavnic,Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,Mirza Delibasic,Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,Ernest Grunfeld,Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,Diana Dilova-braynova,Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,Olga Sukharnova,Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,Iuliana Semenova,Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,Zarko Varajic,Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,Thomas Joseph Lagarde,Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,William Quinn Buckner,Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,Nadezhda Zakharova,Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,Ivan Edeshko,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,Vladimir Tkachenko,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,Alzhan Zharmukhamedov,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,Andro Knego,Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,Nadka Goltcheva,Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,Patricia Ann Roberts,Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,Aleksandr Belov,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,Rajko Zizic,Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,Lusia Mae Harris,Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,Patricia Sue Head,Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,Phillip Gregory Hubbard,Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,Andrei Makeev,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,Nancy Lynn Dunkle,Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,Ann Elizabeth Meyers,Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,Zeljko Jerkov,Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,Maria Stoyanova,Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,Mary Anne O'connor,Women,USA,United States,W,Silver
Montreal,1976,Basketball,Basketball,basketball,Penka Stoyanova,Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,Aleksandr Salnikov,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,Michael Taylor (tate) Armstrong,Men,USA,United States,M,Gold
Montreal,1976,Basketball,Basketball,basketball,Dragan Kicanovic,Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,Natalya Klimova,Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,Valeri Miloserdov,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,Vladimir Zhigily,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Basketball,Basketball,basketball,Tamara Daunene,Women,URS,Soviet Union,W,Gold
Montreal,1976,Basketball,Basketball,basketball,Drazen Dalipagic,Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Basketball,Basketball,basketball,Todorka Yordanova,Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,Margarita Chtarkelova,Women,BUL,Bulgaria,W,Bronze
Montreal,1976,Basketball,Basketball,basketball,Julienne Brazinski Simpson,Women,USA,United States,W,Silver
Montreal,1976,Boxing,Boxing,63.5 - 67kg (welterweight),Pedro José Gamarro,Men,VEN,Venezuela,M,Silver
Montreal,1976,Boxing,Boxing,67 - 71kg (light-middleweight),Viktor Savchenko,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Boxing,Boxing,60 - 63.5kg (light-welterweight),Kazimierz Szczerba,Men,POL,Poland,M,Bronze
Montreal,1976,Boxing,Boxing,60 - 63.5kg (light-welterweight),Vladimir Kolev,Men,BUL,Bulgaria,M,Bronze
Montreal,1976,Boxing,Boxing,71-75kg,Luis Felipe Martinez Sanchez,Men,CUB,Cuba,M,Bronze
Montreal,1976,Boxing,Boxing,57 - 60kg (lightweight),Howard Edward Jr.,Men,USA,United States,M,Gold
Montreal,1976,Boxing,Boxing,75 - 81kg (light-heavyweight),Leonard Jr.,Men,USA,United States,M,Gold
Montreal,1976,Boxing,Boxing,+ 81kg (heavyweight),John Tate,Men,USA,United States,M,Bronze
Montreal,1976,Boxing,Boxing,54 - 57kg (featherweight),Leszek Kosedowski,Men,POL,Poland,M,Bronze
Montreal,1976,Boxing,Boxing,48 - 51kg (flyweight),David Torosyan,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Boxing,Boxing,60 - 63.5kg (light-welterweight),Ray Charles Leonard,Men,USA,United States,M,Gold
Montreal,1976,Boxing,Boxing,51 - 54kg (bantamweight),Patrick Cowdell,Men,GBR,United Kingdom,M,Bronze
Montreal,1976,Boxing,Boxing,+ 81kg (heavyweight),Teofilo Stevenson,Men,CUB,Cuba,M,Gold
Montreal,1976,Boxing,Boxing,54 - 57kg (featherweight),Juan Paredes,Men,MEX,Mexico,M,Bronze
Montreal,1976,Boxing,Boxing,- 48kg (light-flyweight),Orlando Maldonado,Men,PUR,Puerto Rico*,M,Bronze
Montreal,1976,Boxing,Boxing,54 - 57kg (featherweight),Angel Herrera Vera,Men,CUB,Cuba,M,Gold
Montreal,1976,Boxing,Boxing,48 - 51kg (flyweight),Ramon Duvalon Carrion,Men,CUB,Cuba,M,Silver
Montreal,1976,Boxing,Boxing,71-75kg,Michael L. Spinks,Men,USA,United States,M,Gold
Montreal,1976,Boxing,Boxing,75 - 81kg (light-heavyweight),Costica Dafinoiu,Men,ROU,Romania,M,Bronze
Montreal,1976,Boxing,Boxing,48 - 51kg (flyweight),Leonard Randolph,Men,USA,United States,M,Gold
Montreal,1976,Boxing,Boxing,- 48kg (light-flyweight),Jorge Hernandez Padron,Men,CUB,Cuba,M,Gold
Montreal,1976,Boxing,Boxing,+ 81kg (heavyweight),Mircea Simon,Men,ROU,Romania,M,Silver
Montreal,1976,Boxing,Boxing,57 - 60kg (lightweight),Ace Rusevski,Men,YUG,Yugoslavia,M,Bronze
Montreal,1976,Boxing,Boxing,63.5 - 67kg (welterweight),Victor Zilberman,Men,ROU,Romania,M,Bronze
Montreal,1976,Boxing,Boxing,67 - 71kg (light-middleweight),Rolando Garbey,Men,CUB,Cuba,M,Bronze
Montreal,1976,Boxing,Boxing,51 - 54kg (bantamweight),Young Jo Gu,Men,PRK,"Korea, North",M,Gold
Montreal,1976,Boxing,Boxing,71-75kg,Rufat Riskiev,Men,URS,Soviet Union,M,Silver
Montreal,1976,Boxing,Boxing,+ 81kg (heavyweight),Clarence Hill,Men,BER,Bermuda*,M,Bronze
Montreal,1976,Boxing,Boxing,60 - 63.5kg (light-welterweight),Andres Aldama Cabrera,Men,CUB,Cuba,M,Silver
Montreal,1976,Boxing,Boxing,48 - 51kg (flyweight),Leszek Blazynski,Men,POL,Poland,M,Bronze
Montreal,1976,Boxing,Boxing,63.5 - 67kg (welterweight),Jochen Bachfeld,Men,GDR,East Germany,M,Gold
Montreal,1976,Boxing,Boxing,57 - 60kg (lightweight),Vasili Solomin,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Boxing,Boxing,- 48kg (light-flyweight),Byong Uk Li,Men,PRK,"Korea, North",M,Silver
Montreal,1976,Boxing,Boxing,67 - 71kg (light-middleweight),Tadija Kacar,Men,YUG,Yugoslavia,M,Silver
Montreal,1976,Boxing,Boxing,75 - 81kg (light-heavyweight),Janusz Gortat,Men,POL,Poland,M,Bronze
Montreal,1976,Boxing,Boxing,- 48kg (light-flyweight),Payao Pooltarat,Men,THA,Thailand,M,Bronze
Montreal,1976,Boxing,Boxing,51 - 54kg (bantamweight),Charles Michael Mooney,Men,USA,United States,M,Silver
Montreal,1976,Boxing,Boxing,54 - 57kg (featherweight),Richard Nowakowski,Men,GDR,East Germany,M,Silver
Montreal,1976,Boxing,Boxing,57 - 60kg (lightweight),Simion Cutov,Men,ROU,Romania,M,Silver
Montreal,1976,Boxing,Boxing,67 - 71kg (light-middleweight),Jerzy Rybicki,Men,POL,Poland,M,Gold
Montreal,1976,Boxing,Boxing,75 - 81kg (light-heavyweight),Sixto Soria Cabrera,Men,CUB,Cuba,M,Silver
Montreal,1976,Boxing,Boxing,71-75kg,Alexandru Nastac,Men,ROU,Romania,M,Bronze
Montreal,1976,Boxing,Boxing,51 - 54kg (bantamweight),Viktor Rybakov,Men,URS,Soviet Union,M,Bronze
Montreal,1976,Boxing,Boxing,63.5 - 67kg (welterweight),Reinhard Skricek,Men,FRG,West Germany,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),Rüdiger Helm,Men,GDR,East Germany,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),Aleksandr Rogov,Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),Jerzy Opara,Men,POL,Poland,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),Aleksandr Degtyarev,Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),Vasile Diba,Men,ROU,Romania,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),Nina Gopova-trofimova,Women,URS,Soviet Union,W,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),Sergei Chukhrai,Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),Vasile Diba,Men,ROU,Romania,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),Frank-peter Bischof,Men,GDR,East Germany,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),Matija Ljubek,Men,YUG,Yugoslavia,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),Herminio Menendez Rodriguez,Men,ESP,Spain,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),Carola Zirzow,Women,GDR,East Germany,W,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),Vladimir Romanovsky,Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),Joachim Mattern,Men,GDR,East Germany,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),Zoltan Bako,Men,HUN,Hungary,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),Bernd Duvigneau,Men,GDR,East Germany,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),Anna Pfeffer,Women,HUN,Hungary,W,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),Sergei Petrenko,Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),Larion Serhei,Men,ROU,Romania,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),Jürgen Lehnert,Men,GDR,East Germany,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),Istvan Szabo,Men,HUN,Hungary,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),Vasili Yurchenko,Men,URS,Soviet Union,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),Yuri Filatov,Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),Bernd Olbricht,Men,GDR,East Germany,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),Geza Csapo,Men,HUN,Hungary,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),Tamas Buday,Men,HUN,Hungary,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),Sergei Nagornyi,Men,URS,Soviet Union,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),Sergei Nagornyi,Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),Aleksandr Vinogradov,Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),Gheorghe Simionov,Men,ROU,Romania,M,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),Bärbel Köster,Women,GDR,East Germany,W,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),Vladimir Morozov,Men,URS,Soviet Union,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),Klara Rajnai,Women,HUN,Hungary,W,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),Tatyana Korshunova,Women,URS,Soviet Union,W,Silver
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),Rüdiger Helm,Men,GDR,East Germany,M,Gold
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),Oszkar Frey,Men,HUN,Hungary,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),Matija Ljubek,Men,YUG,Yugoslavia,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),Policarp Malihin,Men,ROU,Romania,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),Tamas Buday,Men,HUN,Hungary,M,Bronze
Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),Klara Rajnai,Women,HUN,Hungary,W,Silver
